loan_id,month_end,days_past_due,pd_estimate,lgd_estimate,prev_dpd
LOAN000674,2024-07-31,0,0.0418,0.2069,0.0
LOAN000586,2024-07-31,0,0.1485,0.7389,30.0
LOAN000941,2024-07-31,0,0.0314,0.7915,0.0
LOAN000526,2024-07-31,0,0.1023,0.6343,0.0
LOAN000852,2024-07-31,0,0.0387,0.5856,0.0
LOAN000657,2024-07-31,0,0.1877,0.8999,0.0
LOAN000279,2024-07-31,90,0.2257,0.8355,30.0
LOAN000410,2024-07-31,0,0.0442,0.8011,0.0
LOAN000481,2024-07-31,0,0.086,0.2057,0.0
LOAN000546,2024-07-31,60,0.214,0.2181,60.0
LOAN000729,2024-07-31,0,0.2363,0.3855,0.0
LOAN000499,2024-07-31,0,0.2246,0.3137,30.0
LOAN000477,2024-07-31,0,0.0741,0.7795,0.0
LOAN000342,2024-07-31,0,0.2662,0.5923,0.0
LOAN000125,2024-07-31,0,0.1652,0.7138,60.0
LOAN000759,2024-07-31,30,0.2103,0.5666,0.0
LOAN000671,2024-07-31,0,0.2544,0.5971,0.0
LOAN000068,2024-07-31,0,0.2462,0.4252,30.0
LOAN000173,2024-07-31,0,0.0407,0.8457,0.0
LOAN000389,2024-07-31,30,0.1609,0.7947,0.0
LOAN000184,2024-07-31,30,0.0916,0.6459,0.0
LOAN000339,2024-07-31,30,0.1438,0.5342,0.0
LOAN000740,2024-07-31,0,0.0739,0.6575,0.0
LOAN000965,2024-07-31,0,0.0424,0.3343,0.0
LOAN000702,2024-07-31,30,0.2128,0.8353,0.0
LOAN000595,2024-07-31,0,0.0443,0.2483,60.0
LOAN000941,2024-07-31,0,0.2116,0.2891,0.0
LOAN000280,2024-07-31,0,0.1586,0.5492,0.0
LOAN000044,2024-07-31,0,0.0579,0.7232,0.0
LOAN000209,2024-07-31,0,0.0791,0.6171,0.0
LOAN000777,2024-07-31,0,0.2836,0.8351,90.0
LOAN000124,2024-07-31,0,0.174,0.3868,60.0
LOAN000126,2024-07-31,30,0.2497,0.7828,0.0
LOAN000336,2024-07-31,0,0.2308,0.4132,0.0
LOAN000886,2024-07-31,0,0.0309,0.4353,30.0
LOAN000599,2024-07-31,0,0.2651,0.5996,0.0
LOAN000486,2024-07-31,0,0.0418,0.486,0.0
LOAN000337,2024-07-31,30,0.1338,0.6584,0.0
LOAN000245,2024-07-31,30,0.1516,0.5619,0.0
LOAN000564,2024-07-31,90,0.1732,0.6241,90.0
LOAN000970,2024-07-31,30,0.2223,0.3434,0.0
LOAN000554,2024-07-31,90,0.1786,0.2218,90.0
LOAN000177,2024-07-31,0,0.235,0.3089,60.0
LOAN000655,2024-07-31,0,0.2017,0.8605,0.0
LOAN000383,2024-07-31,0,0.2735,0.7068,0.0
LOAN000415,2024-07-31,30,0.0195,0.3537,30.0
LOAN000296,2024-07-31,60,0.0985,0.6726,0.0
LOAN000041,2024-07-31,0,0.1001,0.7705,0.0
LOAN000659,2024-07-31,0,0.2035,0.2188,60.0
LOAN000103,2024-07-31,30,0.1401,0.862,30.0
LOAN000521,2024-07-31,30,0.2777,0.8142,30.0
LOAN000156,2024-07-31,60,0.1806,0.3681,0.0
LOAN000956,2024-07-31,0,0.2198,0.3692,0.0
LOAN000889,2024-07-31,90,0.189,0.6763,60.0
LOAN000604,2024-07-31,30,0.1167,0.2436,0.0
LOAN000772,2024-07-31,0,0.0675,0.4476,0.0
LOAN000420,2024-07-31,0,0.0681,0.7832,0.0
LOAN000516,2024-07-31,0,0.0192,0.8405,0.0
LOAN000438,2024-07-31,0,0.0209,0.2881,0.0
LOAN000037,2024-07-31,0,0.0217,0.3257,0.0
LOAN000858,2024-07-31,0,0.2794,0.6008,90.0
LOAN000711,2024-08-31,0,0.0827,0.2172,0.0
LOAN000192,2024-08-31,0,0.1745,0.7696,0.0
LOAN000536,2024-08-31,0,0.2384,0.415,30.0
LOAN000492,2024-08-31,0,0.1363,0.8898,90.0
LOAN000564,2024-08-31,30,0.2951,0.8987,90.0
LOAN000156,2024-08-31,90,0.2037,0.2377,60.0
LOAN000874,2024-08-31,90,0.0809,0.4031,0.0
LOAN000843,2024-08-31,90,0.0339,0.7511,30.0
LOAN000158,2024-08-31,0,0.1772,0.52,0.0
LOAN000377,2024-08-31,30,0.097,0.4124,0.0
LOAN000259,2024-08-31,30,0.2436,0.4191,90.0
LOAN000014,2024-08-31,60,0.1805,0.8971,90.0
LOAN000237,2024-08-31,30,0.0733,0.4112,0.0
LOAN000539,2024-08-31,0,0.2846,0.3553,30.0
LOAN000676,2024-08-31,0,0.2961,0.4539,0.0
LOAN000868,2024-08-31,0,0.0566,0.7282,0.0
LOAN000531,2024-08-31,0,0.0793,0.7281,60.0
LOAN000565,2024-08-31,0,0.2949,0.6279,0.0
LOAN000755,2024-08-31,90,0.0425,0.2504,30.0
LOAN000924,2024-08-31,30,0.0721,0.5587,30.0
LOAN000296,2024-08-31,90,0.2061,0.8889,60.0
LOAN000790,2024-08-31,0,0.228,0.6116,60.0
LOAN000908,2024-08-31,60,0.1155,0.4824,0.0
LOAN000994,2024-08-31,0,0.251,0.2745,90.0
LOAN000195,2024-08-31,30,0.045,0.3179,0.0
LOAN000662,2024-08-31,0,0.1836,0.3758,0.0
LOAN000657,2024-08-31,0,0.1731,0.436,0.0
LOAN000283,2024-08-31,0,0.2872,0.5604,0.0
LOAN000217,2024-08-31,0,0.28,0.5306,30.0
LOAN000597,2024-08-31,0,0.1186,0.3695,0.0
LOAN000955,2024-08-31,0,0.2188,0.8699,0.0
LOAN000204,2024-08-31,30,0.0634,0.8902,0.0
LOAN000631,2024-08-31,0,0.2959,0.2684,0.0
LOAN000018,2024-08-31,0,0.2828,0.6797,0.0
LOAN000651,2024-08-31,30,0.2462,0.2006,0.0
LOAN000804,2024-08-31,0,0.18,0.2083,0.0
LOAN000483,2024-08-31,0,0.02,0.8597,0.0
LOAN000328,2024-08-31,30,0.1339,0.2223,30.0
LOAN000788,2024-08-31,0,0.2547,0.5802,0.0
LOAN000256,2024-08-31,30,0.1897,0.8804,0.0
LOAN000883,2024-08-31,0,0.1626,0.8988,0.0
LOAN000951,2024-08-31,0,0.0306,0.3404,0.0
LOAN000842,2024-08-31,0,0.1173,0.6537,0.0
LOAN000302,2024-08-31,90,0.0437,0.7364,0.0
LOAN000124,2024-08-31,30,0.095,0.7924,0.0
LOAN000435,2024-08-31,0,0.1692,0.3124,0.0
LOAN000997,2024-08-31,0,0.0102,0.3853,30.0
LOAN000154,2024-08-31,0,0.1038,0.4409,0.0
LOAN000967,2024-08-31,0,0.1714,0.2011,0.0
LOAN000412,2024-08-31,0,0.1154,0.8801,0.0
LOAN000152,2024-08-31,0,0.2182,0.2201,0.0
LOAN000599,2024-08-31,0,0.1563,0.3682,0.0
LOAN000678,2024-08-31,60,0.2891,0.3503,0.0
LOAN000991,2024-08-31,0,0.0511,0.7648,0.0
LOAN000947,2024-08-31,0,0.2105,0.2618,30.0
LOAN000196,2024-08-31,0,0.1738,0.6719,0.0
LOAN000233,2024-08-31,0,0.212,0.6643,0.0
LOAN000682,2024-08-31,0,0.0496,0.3667,30.0
LOAN000552,2024-08-31,0,0.2315,0.6674,0.0
LOAN000364,2024-08-31,0,0.2389,0.2768,60.0
LOAN000552,2024-08-31,0,0.2477,0.5251,0.0
LOAN000623,2024-08-31,0,0.1396,0.7873,0.0
LOAN000620,2024-08-31,0,0.0899,0.2965,0.0
LOAN000596,2024-08-31,0,0.2775,0.6747,30.0
LOAN000432,2024-08-31,60,0.0833,0.7229,60.0
LOAN000329,2024-08-31,0,0.2698,0.3858,0.0
LOAN000213,2024-08-31,0,0.1677,0.8177,0.0
LOAN000150,2024-08-31,0,0.1624,0.5158,0.0
LOAN000636,2024-08-31,0,0.1655,0.6835,0.0
LOAN000463,2024-08-31,60,0.0123,0.8735,0.0
LOAN000114,2024-08-31,0,0.2782,0.7456,0.0
LOAN000217,2024-08-31,30,0.2662,0.7477,0.0
LOAN000407,2024-08-31,0,0.1565,0.8294,0.0
LOAN000582,2024-08-31,0,0.2053,0.7136,0.0
LOAN000391,2024-08-31,0,0.2733,0.302,30.0
LOAN000768,2024-08-31,0,0.0735,0.3122,0.0
LOAN000582,2024-08-31,0,0.167,0.6662,0.0
LOAN000901,2024-08-31,0,0.2841,0.709,60.0
LOAN000656,2024-08-31,0,0.2426,0.6117,0.0
LOAN000450,2024-08-31,0,0.2142,0.3069,0.0
LOAN000534,2024-08-31,0,0.1831,0.7486,0.0
LOAN000115,2024-08-31,0,0.0174,0.6001,0.0
LOAN000570,2024-08-31,0,0.0517,0.6695,30.0
LOAN000519,2024-08-31,60,0.0964,0.7109,0.0
LOAN000279,2024-08-31,0,0.2533,0.7578,90.0
LOAN000789,2024-08-31,30,0.0868,0.3048,90.0
LOAN000986,2024-08-31,30,0.1936,0.5298,0.0
LOAN000318,2024-08-31,0,0.1148,0.2717,0.0
LOAN000373,2024-08-31,0,0.0325,0.7941,60.0
LOAN000478,2024-08-31,0,0.0876,0.3575,60.0
LOAN000199,2024-08-31,0,0.1624,0.2907,0.0
LOAN000793,2024-08-31,30,0.136,0.4949,30.0
LOAN000150,2024-08-31,0,0.1722,0.2047,0.0
LOAN000637,2024-08-31,0,0.0184,0.623,0.0
LOAN000480,2024-08-31,0,0.2098,0.8602,0.0
LOAN000893,2024-08-31,30,0.235,0.3995,30.0
LOAN000435,2024-08-31,0,0.1274,0.3502,0.0
LOAN000837,2024-08-31,0,0.2721,0.2865,0.0
LOAN000240,2024-08-31,0,0.2033,0.547,0.0
LOAN000735,2024-08-31,0,0.193,0.4686,30.0
LOAN000925,2024-08-31,0,0.166,0.4115,0.0
LOAN000362,2024-08-31,0,0.0152,0.6611,0.0
LOAN000145,2024-08-31,0,0.2764,0.5157,0.0
LOAN000464,2024-08-31,0,0.1313,0.4871,60.0
LOAN000511,2024-08-31,0,0.0341,0.2736,90.0
LOAN000245,2024-08-31,0,0.082,0.8711,30.0
LOAN000686,2024-08-31,0,0.148,0.5727,60.0
LOAN000516,2024-08-31,0,0.2018,0.7821,0.0
LOAN000593,2024-08-31,60,0.1967,0.7587,30.0
LOAN000369,2024-08-31,90,0.089,0.8925,0.0
LOAN000785,2024-08-31,60,0.0208,0.2891,0.0
LOAN000127,2024-08-31,90,0.1009,0.8855,30.0
LOAN000440,2024-08-31,60,0.1798,0.4767,0.0
LOAN000324,2024-08-31,0,0.0284,0.6532,0.0
LOAN000567,2024-08-31,0,0.2871,0.5066,0.0
LOAN000268,2024-08-31,0,0.2487,0.3416,90.0
LOAN000502,2024-08-31,60,0.1891,0.2393,30.0
LOAN000515,2024-08-31,0,0.0302,0.3494,0.0
LOAN000466,2024-08-31,0,0.2723,0.7248,0.0
LOAN000937,2024-08-31,0,0.2167,0.3404,0.0
LOAN000281,2024-08-31,0,0.0536,0.254,0.0
LOAN000054,2024-08-31,60,0.2308,0.8995,0.0
LOAN000005,2024-08-31,0,0.2596,0.5549,0.0
LOAN000326,2024-08-31,0,0.1181,0.2057,60.0
LOAN000814,2024-08-31,0,0.2595,0.5738,30.0
LOAN000967,2024-08-31,0,0.1339,0.3571,0.0
LOAN000995,2024-08-31,0,0.0163,0.5125,0.0
LOAN000555,2024-08-31,90,0.1636,0.5287,30.0
LOAN000651,2024-08-31,0,0.0778,0.4853,30.0
LOAN000819,2024-08-31,0,0.0315,0.5149,0.0
LOAN000260,2024-08-31,30,0.1871,0.8516,0.0
LOAN000484,2024-08-31,0,0.2791,0.4482,0.0
LOAN000792,2024-08-31,0,0.2535,0.5908,90.0
LOAN000873,2024-08-31,0,0.0416,0.8449,30.0
LOAN000087,2024-08-31,30,0.0713,0.4594,0.0
LOAN000472,2024-08-31,0,0.2948,0.3958,0.0
LOAN000855,2024-08-31,0,0.1849,0.3565,0.0
LOAN000575,2024-08-31,60,0.2189,0.883,30.0
LOAN000703,2024-08-31,90,0.1292,0.3217,30.0
LOAN000704,2024-08-31,60,0.2515,0.2037,0.0
LOAN000295,2024-08-31,30,0.2529,0.4875,30.0
LOAN000173,2024-08-31,30,0.1652,0.3787,0.0
LOAN000084,2024-08-31,60,0.0196,0.2777,0.0
LOAN000981,2024-08-31,0,0.2708,0.3123,0.0
LOAN000980,2024-08-31,30,0.1912,0.5369,0.0
LOAN000855,2024-08-31,0,0.2835,0.5589,0.0
LOAN000903,2024-08-31,0,0.0111,0.3735,0.0
LOAN000938,2024-08-31,0,0.2154,0.2092,0.0
LOAN000865,2024-08-31,30,0.1198,0.6559,0.0
LOAN000130,2024-08-31,0,0.204,0.4126,0.0
LOAN000344,2024-08-31,30,0.1311,0.2843,0.0
LOAN000607,2024-08-31,60,0.279,0.4966,0.0
LOAN000885,2024-08-31,0,0.0736,0.7134,90.0
LOAN000214,2024-08-31,0,0.0929,0.4004,60.0
LOAN000286,2024-08-31,30,0.0617,0.4854,0.0
LOAN000794,2024-08-31,0,0.0656,0.7912,0.0
LOAN000696,2024-08-31,60,0.2696,0.22,90.0
LOAN000242,2024-08-31,0,0.2403,0.4109,0.0
LOAN000495,2024-08-31,0,0.0675,0.8293,60.0
LOAN000301,2024-08-31,0,0.2388,0.5328,0.0
LOAN000783,2024-08-31,60,0.1714,0.4958,30.0
LOAN000360,2024-08-31,0,0.2549,0.3084,0.0
LOAN000608,2024-08-31,0,0.1547,0.5923,60.0
LOAN000989,2024-08-31,0,0.2946,0.5979,0.0
LOAN000109,2024-08-31,0,0.0473,0.6401,60.0
LOAN000872,2024-08-31,0,0.1762,0.5724,30.0
LOAN000690,2024-08-31,30,0.0219,0.2127,0.0
LOAN000737,2024-08-31,0,0.1745,0.2223,0.0
LOAN000231,2024-08-31,0,0.1469,0.5518,0.0
LOAN000831,2024-08-31,0,0.0691,0.5995,0.0
LOAN000647,2024-08-31,60,0.0351,0.7159,0.0
LOAN000857,2024-08-31,30,0.0204,0.6444,0.0
LOAN000183,2024-08-31,0,0.1697,0.4596,30.0
LOAN000585,2024-08-31,0,0.1941,0.8764,0.0
LOAN000171,2024-08-31,30,0.0174,0.3715,0.0
LOAN000475,2024-08-31,0,0.0683,0.62,0.0
LOAN000220,2024-08-31,0,0.0712,0.2576,0.0
LOAN000290,2024-08-31,0,0.0856,0.2204,0.0
LOAN000922,2024-08-31,0,0.157,0.7785,0.0
LOAN000756,2024-08-31,90,0.1924,0.7946,0.0
LOAN000532,2024-08-31,0,0.0922,0.6206,0.0
LOAN000996,2024-08-31,0,0.1969,0.4286,0.0
LOAN000356,2024-08-31,0,0.2876,0.3184,0.0
LOAN000272,2024-08-31,30,0.2115,0.2865,0.0
LOAN000307,2024-08-31,0,0.0738,0.7823,0.0
LOAN000452,2024-08-31,0,0.2134,0.4358,30.0
LOAN000106,2024-08-31,0,0.2452,0.2993,60.0
LOAN000869,2024-08-31,0,0.1656,0.2094,0.0
LOAN000703,2024-08-31,0,0.2377,0.6814,90.0
LOAN000706,2024-08-31,60,0.1842,0.4641,0.0
LOAN000730,2024-08-31,60,0.2879,0.5934,0.0
LOAN000973,2024-08-31,90,0.0476,0.35,0.0
LOAN000425,2024-08-31,0,0.2702,0.3494,0.0
LOAN000577,2024-08-31,0,0.1769,0.2828,30.0
LOAN000627,2024-08-31,0,0.0211,0.2915,0.0
LOAN000387,2024-08-31,0,0.0882,0.3907,0.0
LOAN000023,2024-08-31,0,0.2486,0.5411,30.0
LOAN000487,2024-08-31,60,0.2584,0.621,0.0
LOAN000245,2024-08-31,0,0.0961,0.8156,0.0
LOAN000140,2024-08-31,0,0.2828,0.7262,0.0
LOAN000902,2024-08-31,0,0.1323,0.5489,0.0
LOAN000661,2024-08-31,60,0.1533,0.549,0.0
LOAN000905,2024-08-31,0,0.0273,0.6044,0.0
LOAN000985,2024-08-31,60,0.2656,0.4029,0.0
LOAN000536,2024-08-31,0,0.2789,0.2249,0.0
LOAN000955,2024-08-31,30,0.2524,0.3404,0.0
LOAN000871,2024-08-31,0,0.0192,0.4258,0.0
LOAN000182,2024-08-31,30,0.1079,0.553,60.0
LOAN000859,2024-08-31,30,0.0222,0.4513,60.0
LOAN000790,2024-08-31,0,0.2264,0.3643,0.0
LOAN000426,2024-08-31,0,0.1188,0.694,30.0
LOAN000519,2024-08-31,60,0.0374,0.893,60.0
LOAN000648,2024-08-31,0,0.2302,0.3288,90.0
LOAN000820,2024-08-31,0,0.1158,0.8886,30.0
LOAN000661,2024-08-31,0,0.2223,0.7751,60.0
LOAN000625,2024-08-31,0,0.294,0.8641,0.0
LOAN000422,2024-08-31,30,0.2964,0.5562,0.0
LOAN000079,2024-08-31,0,0.0606,0.4465,0.0
LOAN000345,2024-08-31,30,0.286,0.3535,0.0
LOAN000993,2024-08-31,0,0.2529,0.5793,0.0
LOAN000871,2024-08-31,30,0.0871,0.8994,0.0
LOAN000599,2024-08-31,0,0.2467,0.8928,0.0
LOAN000464,2024-08-31,0,0.2568,0.8976,0.0
LOAN000675,2024-08-31,0,0.037,0.7102,0.0
LOAN000051,2024-08-31,0,0.2892,0.2135,0.0
LOAN000386,2024-08-31,60,0.2126,0.8613,0.0
LOAN000752,2024-08-31,0,0.2767,0.8619,0.0
LOAN000795,2024-08-31,0,0.0564,0.2108,0.0
LOAN000878,2024-08-31,0,0.0181,0.5928,30.0
LOAN000276,2024-08-31,0,0.2212,0.786,0.0
LOAN000361,2024-08-31,60,0.1224,0.6456,60.0
LOAN000579,2024-08-31,90,0.1962,0.8729,90.0
LOAN000580,2024-08-31,30,0.2116,0.4143,0.0
LOAN000806,2024-08-31,30,0.0392,0.4058,0.0
LOAN000433,2024-08-31,0,0.2628,0.572,90.0
LOAN000794,2024-08-31,30,0.0881,0.3483,0.0
LOAN000528,2024-08-31,0,0.0549,0.7753,60.0
LOAN000021,2024-08-31,60,0.1183,0.4618,0.0
LOAN000142,2024-08-31,30,0.2368,0.3511,90.0
LOAN000203,2024-08-31,0,0.1176,0.565,0.0
LOAN000840,2024-08-31,0,0.0179,0.3158,0.0
LOAN000061,2024-08-31,0,0.2173,0.6725,30.0
LOAN000229,2024-08-31,0,0.0295,0.3531,90.0
LOAN000246,2024-08-31,0,0.1393,0.5634,0.0
LOAN000418,2024-08-31,0,0.1107,0.7366,0.0
LOAN000675,2024-08-31,0,0.1525,0.7349,0.0
LOAN000853,2024-08-31,0,0.0959,0.6287,60.0
LOAN000671,2024-08-31,0,0.0536,0.4636,0.0
LOAN000788,2024-08-31,0,0.2214,0.6712,0.0
LOAN000700,2024-08-31,0,0.2772,0.8628,0.0
LOAN000466,2024-08-31,0,0.2134,0.8061,0.0
LOAN000073,2024-08-31,0,0.1734,0.8616,0.0
LOAN000084,2024-08-31,0,0.2823,0.6516,60.0
LOAN000909,2024-08-31,0,0.2358,0.791,30.0
LOAN000534,2024-08-31,0,0.1712,0.844,0.0
LOAN000849,2024-08-31,0,0.2731,0.4736,0.0
LOAN000718,2024-08-31,0,0.1577,0.8514,0.0
LOAN000636,2024-08-31,0,0.0334,0.7066,0.0
LOAN000864,2024-08-31,0,0.1126,0.3727,90.0
LOAN000993,2024-08-31,0,0.2054,0.2244,0.0
LOAN000651,2024-08-31,0,0.1504,0.8614,0.0
LOAN000273,2024-08-31,0,0.1637,0.8925,0.0
LOAN000040,2024-08-31,60,0.1108,0.8982,0.0
LOAN000690,2024-08-31,30,0.0864,0.4738,30.0
LOAN000281,2024-08-31,0,0.0963,0.4868,0.0
LOAN000965,2024-08-31,30,0.1672,0.4347,0.0
LOAN000414,2024-08-31,30,0.0577,0.3284,0.0
LOAN000790,2024-08-31,0,0.1954,0.2407,0.0
LOAN000768,2024-08-31,0,0.2963,0.2529,0.0
LOAN000259,2024-08-31,30,0.0414,0.8466,30.0
LOAN000355,2024-08-31,0,0.2173,0.7291,30.0
LOAN000838,2024-08-31,0,0.0273,0.7447,90.0
LOAN000634,2024-08-31,30,0.29,0.6344,0.0
LOAN000320,2024-08-31,0,0.0856,0.2088,0.0
LOAN000670,2024-08-31,30,0.0134,0.3475,0.0
LOAN000214,2024-08-31,0,0.1226,0.8457,0.0
LOAN000887,2024-08-31,0,0.1825,0.2033,0.0
LOAN000255,2024-08-31,0,0.0365,0.406,0.0
LOAN000663,2024-08-31,0,0.2398,0.7142,90.0
LOAN000552,2024-08-31,30,0.0966,0.8951,0.0
LOAN000704,2024-08-31,0,0.2471,0.8468,60.0
LOAN000394,2024-08-31,0,0.2848,0.3445,0.0
LOAN000692,2024-08-31,60,0.1033,0.8301,30.0
LOAN000633,2024-08-31,0,0.0164,0.6526,0.0
LOAN000330,2024-08-31,0,0.1601,0.3738,0.0
LOAN000478,2024-08-31,0,0.018,0.229,0.0
LOAN000360,2024-08-31,0,0.2466,0.7871,0.0
LOAN000070,2024-08-31,60,0.1438,0.3768,0.0
LOAN000290,2024-08-31,0,0.0878,0.4865,0.0
LOAN000702,2024-08-31,0,0.1253,0.8125,30.0
LOAN000310,2024-08-31,60,0.1541,0.7439,30.0
LOAN000387,2024-08-31,0,0.2419,0.7825,0.0
LOAN000395,2024-08-31,0,0.1743,0.6291,30.0
LOAN000587,2024-08-31,60,0.1941,0.6042,60.0
LOAN000969,2024-08-31,0,0.1081,0.2024,0.0
LOAN000447,2024-08-31,0,0.1634,0.2267,0.0
LOAN000888,2024-08-31,30,0.0242,0.7211,30.0
LOAN000933,2024-08-31,0,0.1068,0.4,60.0
LOAN000232,2024-08-31,0,0.1357,0.3138,0.0
LOAN000779,2024-08-31,0,0.1794,0.7052,0.0
LOAN000657,2024-08-31,0,0.1281,0.4798,0.0
LOAN000743,2024-08-31,0,0.1956,0.2563,90.0
LOAN000437,2024-08-31,0,0.1374,0.3695,30.0
LOAN000454,2024-08-31,0,0.0357,0.8426,30.0
LOAN000309,2024-08-31,60,0.2884,0.7768,0.0
LOAN000266,2024-08-31,0,0.1139,0.782,0.0
LOAN000770,2024-08-31,90,0.0435,0.4086,0.0
LOAN000272,2024-08-31,60,0.2982,0.7114,30.0
LOAN000871,2024-08-31,60,0.2958,0.2241,30.0
LOAN000617,2024-08-31,30,0.2185,0.3015,30.0
LOAN000341,2024-08-31,0,0.2975,0.3581,0.0
LOAN000007,2024-08-31,0,0.2986,0.5525,0.0
LOAN000108,2024-08-31,0,0.2987,0.6659,60.0
LOAN000811,2024-08-31,30,0.0722,0.2662,30.0
LOAN000671,2024-08-31,0,0.2042,0.7149,0.0
LOAN000923,2024-08-31,0,0.2213,0.5503,0.0
LOAN000641,2024-08-31,0,0.2216,0.3109,60.0
LOAN000657,2024-08-31,90,0.1549,0.7922,0.0
LOAN000419,2024-08-31,0,0.2518,0.5617,0.0
LOAN000908,2024-08-31,0,0.0539,0.8187,60.0
LOAN000659,2024-08-31,60,0.1975,0.5582,0.0
LOAN000556,2024-08-31,0,0.1867,0.5597,0.0
LOAN000383,2024-08-31,60,0.2063,0.3455,0.0
LOAN000732,2024-08-31,60,0.2178,0.2086,30.0
LOAN000395,2024-08-31,60,0.1389,0.4116,0.0
LOAN000388,2024-08-31,0,0.2379,0.5348,60.0
LOAN000541,2024-08-31,0,0.084,0.6007,60.0
LOAN000239,2024-08-31,0,0.2562,0.6109,0.0
LOAN000083,2024-08-31,0,0.2815,0.76,0.0
LOAN000288,2024-08-31,0,0.2168,0.8304,0.0
LOAN000001,2024-08-31,0,0.2309,0.5394,0.0
LOAN000992,2024-08-31,0,0.1076,0.6577,0.0
LOAN000755,2024-08-31,0,0.1096,0.3867,90.0
LOAN000321,2024-08-31,30,0.2972,0.2656,60.0
LOAN000103,2024-08-31,0,0.1651,0.7874,30.0
LOAN000925,2024-08-31,0,0.053,0.734,0.0
LOAN000218,2024-08-31,0,0.0278,0.7316,60.0
LOAN000995,2024-08-31,30,0.1344,0.3596,0.0
LOAN000513,2024-08-31,0,0.278,0.873,0.0
LOAN000140,2024-08-31,60,0.1503,0.7508,0.0
LOAN000810,2024-08-31,0,0.1404,0.7695,0.0
LOAN000606,2024-08-31,30,0.0988,0.5233,90.0
LOAN000415,2024-08-31,0,0.1579,0.3659,30.0
LOAN000942,2024-08-31,0,0.296,0.673,0.0
LOAN000053,2024-08-31,0,0.2196,0.7662,0.0
LOAN000703,2024-08-31,30,0.277,0.4082,0.0
LOAN000174,2024-08-31,0,0.2871,0.2661,0.0
LOAN000821,2024-08-31,0,0.1856,0.2506,0.0
LOAN000888,2024-08-31,0,0.1517,0.6235,30.0
LOAN000035,2024-08-31,90,0.0291,0.316,30.0
LOAN000531,2024-08-31,0,0.1414,0.8089,0.0
LOAN000834,2024-08-31,0,0.0729,0.8205,30.0
LOAN000130,2024-08-31,0,0.2074,0.5118,0.0
LOAN000663,2024-08-31,0,0.1731,0.2757,0.0
LOAN000589,2024-08-31,30,0.0151,0.2034,60.0
LOAN000247,2024-08-31,0,0.1699,0.5095,0.0
LOAN000353,2024-08-31,30,0.1062,0.4067,0.0
LOAN000304,2024-08-31,30,0.2225,0.5604,0.0
LOAN000561,2024-08-31,0,0.0267,0.7638,0.0
LOAN000980,2024-08-31,0,0.2576,0.7049,30.0
LOAN000830,2024-08-31,0,0.0891,0.8464,30.0
LOAN000336,2024-08-31,90,0.0542,0.7514,0.0
LOAN000821,2024-08-31,30,0.1446,0.2421,0.0
LOAN000016,2024-08-31,0,0.1998,0.5814,0.0
LOAN000261,2024-08-31,0,0.2895,0.3276,0.0
LOAN000067,2024-08-31,30,0.0159,0.2264,0.0
LOAN000332,2024-08-31,0,0.1132,0.7178,0.0
LOAN000206,2024-08-31,0,0.0788,0.3073,0.0
LOAN000764,2024-08-31,30,0.2851,0.8012,90.0
LOAN000869,2024-08-31,0,0.1236,0.2515,0.0
LOAN000120,2024-08-31,0,0.0558,0.5967,0.0
LOAN000001,2024-08-31,0,0.1232,0.4933,0.0
LOAN000862,2024-08-31,60,0.2063,0.6063,0.0
LOAN000543,2024-08-31,0,0.2744,0.5533,60.0
LOAN000031,2024-08-31,0,0.2363,0.4074,0.0
LOAN000634,2024-08-31,0,0.1046,0.7271,30.0
LOAN000451,2024-08-31,0,0.1157,0.2455,0.0
LOAN000997,2024-08-31,60,0.2088,0.6616,0.0
LOAN000361,2024-08-31,60,0.291,0.4638,60.0
LOAN000468,2024-08-31,0,0.1509,0.689,0.0
LOAN000454,2024-08-31,0,0.2879,0.3747,0.0
LOAN000229,2024-08-31,90,0.0251,0.4564,0.0
LOAN000427,2024-08-31,0,0.2661,0.3861,0.0
LOAN000211,2024-08-31,0,0.0783,0.6581,30.0
LOAN000961,2024-08-31,30,0.0537,0.6528,90.0
LOAN000707,2024-08-31,0,0.0917,0.4658,0.0
LOAN000908,2024-08-31,0,0.0211,0.4858,0.0
LOAN000910,2024-08-31,30,0.1847,0.4804,0.0
LOAN000444,2024-08-31,0,0.1435,0.7508,0.0
LOAN000125,2024-08-31,0,0.0357,0.8146,0.0
LOAN000450,2024-08-31,0,0.149,0.7516,0.0
LOAN000562,2024-08-31,60,0.212,0.6123,0.0
LOAN000882,2024-08-31,0,0.0425,0.8312,0.0
LOAN000660,2024-08-31,0,0.2842,0.2985,0.0
LOAN000883,2024-08-31,60,0.0513,0.6962,0.0
LOAN000499,2024-08-31,0,0.1115,0.4549,0.0
LOAN000882,2024-08-31,0,0.088,0.4316,0.0
LOAN000274,2024-08-31,0,0.0622,0.8441,0.0
LOAN000484,2024-08-31,0,0.1268,0.5228,0.0
LOAN000709,2024-08-31,0,0.0479,0.4476,0.0
LOAN000233,2024-09-30,30,0.2811,0.3813,0.0
LOAN000202,2024-09-30,0,0.281,0.8058,0.0
LOAN000428,2024-09-30,30,0.1605,0.4341,30.0
LOAN000737,2024-09-30,30,0.21,0.2643,0.0
LOAN000587,2024-09-30,0,0.049,0.7168,60.0
LOAN000482,2024-09-30,0,0.1038,0.8677,0.0
